MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FGL05,24195003,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101715311,LIQUID CRYSTAL ELEMENT(C55D11),RCGS1,1,94,1,94,0,94,SV-41134(VN3)/XR-55X90L/TH8,1,94
BTV,FGL05,24108026,080140,TOKOPAK SDN BHD,OUTJIT,504555701,CUSH UPP CTR PMOD(L CBN),RC1S1,1,784,0.125,98,0,98,P-MOD (YDDM055DCS01),1,784
BTV,FGL05,24108025,080145,YH PRECISION (M) SDN BHD,INJIT,504484432,BACK CHASSIS ASSY (L ERP),RC1S1,1,1360,1,1360,0,1360,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,24108025,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504603201,REFLECTIVE SHEET (ERP L),RC1S1,1,1360,1,1360,0,1360,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,24108025,080140,TOKOPAK SDN BHD,OUTJIT,504555501,CUSH UPP RGT PMOD(L CBN),RC1S1,1,1360,0.125,170,0,170,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,24108025,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504581701,"CTN, PMOD (L CBN)",RC1S1,1,1360,0.125,170,0,170,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,24108025,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504581801,"PALLET TRAY, PMOD (L CBN)",RC1S1,1,1360,0.0625,85,0,85,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,23957013,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504482841,BEZEL BT ASSY (L CBN),RC1S1,1,864,1,864,0,864,P-MOD (YDDM055DGS01),1,864
BTV,FGL05,23957013,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504585501,REFLECTIVE SHEET (CBN L),RC1S1,1,864,1,864,0,864,P-MOD (YDDM055DGS01),1,864
BTV,FGL05,23957013,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504589001,DIFFUSER PLATE (CBN L),RC1S1,1,864,1,864,0,864,P-MOD (YDDM055DGS01),1,864
BTV,FGL05,23957013,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,504581601,"EPE, BLK PMOD (CBN)",RC1S1,1,864,0.25,216,0,216,P-MOD (YDDM055DGS01),1,864
BTV,FGL05,23957013,108320,HON HAI PRECISION INDUSTRY CO,INJITILS,101664111,MOUNTED PWB LS BAR (CBN L),RC1S3,1,864,16,13824,0,13824,P-MOD (YDDM055DGS01),1,864
BTV,FGL05,23302040,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,900,1,900,0,900,SV-40410(J1)/XRJ-55X90K/MJ1,1,900
BTV,FGL05,23302039,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502338754,REAR COVER ASSY (L RIS),RC1S1,1,1000,1,1000,0,1000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302039,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,1000,1,1000,0,1000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302039,PA1085,TSB (HK) INTERNATIONAL CO LTD,INJITILS,101296521,RELAY BOARD (L) - 48,RC1S3,1,1000,1,1000,0,1000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302038,003010,KAWAGUCHI MFG. SDN BHD,INJIT,502336324,BEZEL TP ASSY (L RIS),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503416601,BEZEL BT ASSY (L TGR),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,503357661,CUSHION LOWER (L EPH),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,PA1085,TSB (HK) INTERNATIONAL CO LTD,INJITILS,101296521,RELAY BOARD (L) - 48,RC1S3,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302037,S80003,SONY TAIWAN LIMITED,INJITIOP,502405701,DIFFUSER PLATE (RIS L),RC1S1,1,968,1,968,518,450,SV-40410(J1)/XRJ-55X90K/MJ1,1,968
BTV,FGL05,23302037,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,968,1,968,900,68,SV-40410(J1)/XRJ-55X90K/MJ1,1,968
BTV,FGL05,22720013,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503734701,BEZEL BT ASSY (L HRS),RC1S1,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22720013,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502687601,DIFFUSER PLATE (LYX L),RC1S1,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22720013,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,502419401,CUSHION SIDE (L RIS),RC1S1,1,14,2,28,0,28,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22720013,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22635025,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503862401,"CARTON, INDIVIDUAL (L HRS)",RC1S1,1,545,1,545,0,545,SV-40272(VN3)/KD-55X85K/1AF1,1,545
BTV,FGL05,22633028,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,502527816,BACK CHASSIS ASSY (L LYX),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503553601,REFLECTIVE SHEET (HRS L),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502471101,CELL PROTECTOR (L RIS),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL06,24631001,PA1240,CHIYODA INTEGRE CO (S) PTE LTD,INJITIOP,505289201,REF.POL.ON.POP (KPTB 2L),RC1S1,1,30,1,30,0,30,SV-41543(CEI)/FW-65BZ35L/CEI,1,30
BTV,FGL06,24475003,080140,TOKOPAK SDN BHD,OUTJIT,505172702,"CUSHION, LOWER (2L CBN)",RC1S1,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24475003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24475003,PA1085,TSB (HK) INTERNATIONAL CO LTD,INJITILS,101578421,RELAY BOARD (2L)-32,RC1S3,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24378004,080140,TOKOPAK SDN BHD,OUTJIT,505172901,"CUSHION, UPPER (2L CBN)",RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24378004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504545101,"CELL, PROTECTOR (2L CBN)",RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24352002,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITIOP,504602701,REF.POL.ON POP (ERP 2L),RC1S1,1,86,1,86,0,86,SV-41446(VN3)/KD-65X85L/UAF1,1,86
BTV,FGL06,24352002,S80003,SONY TAIWAN LIMITED,INJITIOP,504603001,DIFFUSER PLATE (ERP 2L),RC1S1,1,86,1,86,0,86,SV-41446(VN3)/KD-65X85L/UAF1,1,86
BTV,FGL06,24352002,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504410301,TRAY (2L CBN),RC1S1,1,86,1,86,0,86,SV-41446(VN3)/KD-65X85L/UAF1,1,86
BTV,FGL06,24346004,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,533,1,533,0,533,SV-41446(VN3)/KD-65X85L/AZ1,1,533
BTV,FGL06,24346004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504927001,"CARTON, INDIVIDUAL (2L ERP)",RC1S1,1,533,1,533,0,533,SV-41446(VN3)/KD-65X85L/AZ1,1,533
BTV,FGL06,24346004,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITILS,101667911,MOUNTED PWB LS BAR (ERP 2L),RC1S3,1,533,16,8528,0,8528,SV-41446(VN3)/KD-65X85L/AZ1,1,533
BTV,FGL06,24314006,PA1240,CHIYODA INTEGRE CO (S) PTE LTD,INJITIOP,504589401,REF.POL.ON POP (CBN 2L),RC1S1,1,110,1,110,0,110,SV-41149(PL1)/XR-65X90L/PL1,1,110
BTV,FGL06,24314006,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,110,1,110,0,110,SV-41149(PL1)/XR-65X90L/PL1,1,110
BTV,FGL06,24314006,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504410301,TRAY (2L CBN),RC1S1,1,110,1,110,0,110,SV-41149(PL1)/XR-65X90L/PL1,1,110
BTV,FGL06,24314006,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504926601,"CARTON, INDIVIDUAL (2L CBN)",RC1S1,1,110,1,110,0,110,SV-41149(PL1)/XR-65X90L/PL1,1,110
BTV,FGL06,24310005,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503478031,MOP SHEET (EPH 2L),RC1S1,1,288,1,288,0,288,SV-41723(E33)/KD-65X80L/E33,1,288
BTV,FGL06,24310005,080140,TOKOPAK SDN BHD,OUTJIT,503472702,"CUSHION, UPPER (2L RIS)",RC1S1,1,288,1,288,0,288,SV-41723(E33)/KD-65X80L/E33,1,288
BTV,FGL06,24248005,080140,TOKOPAK SDN BHD,OUTJIT,505172801,"CUSHION, SIDE (2L CBN)",RC1S1,1,320,2,640,0,640,SV-41475(TW6)/KM-65X85L/TW6,1,320
BTV,FGL06,24200002,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101715511,LIQUID CRYSTAL ELEMENT(C65D07),RCGS1,1,158,1,158,0,158,SV-41132(VN3)/XR-65X90L/UAF1,1,158
BTV,FGL06,24199003,080145,YH PRECISION (M) SDN BHD,INJIT,504484602,BACK CHASSIS ASSY (2L CBN),RC1S1,1,157,1,157,0,157,SV-41132(VN3)/XR-65X90L/IA2,1,157
BTV,FGL06,24199003,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504585601,REFLECTIVE SHEET (CBN 2L),RC1S1,1,157,1,157,0,157,SV-41132(VN3)/XR-65X90L/IA2,1,157
BTV,FGL06,24199003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504545101,"CELL, PROTECTOR (2L CBN)",RC1S1,1,157,1,157,0,157,SV-41132(VN3)/XR-65X90L/IA2,1,157
BTV,FGL06,24199003,507800,SONY CORPORATION,INJITILS,A5056057A,SPRO MODULE 23LS65_A,RC1S3,1,157,20,3140,0,3140,SV-41132(VN3)/XR-65X90L/IA2,1,157
BTV,FGL06,24192010,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504481102,BEZEL TP ASSY (2L CBN),RC1S1,1,326,1,326,0,326,SV-41132(VN3)/XR-65X90L/AZ1,1,326
BTV,FGL06,24192010,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504585601,REFLECTIVE SHEET (CBN 2L),RC1S1,1,326,1,326,0,326,SV-41132(VN3)/XR-65X90L/AZ1,1,326
BTV,FGL06,24192010,S80003,SONY TAIWAN LIMITED,INJITIOP,504589101,DIFFUSER PLATE (CBN 2L),RC1S1,1,326,1,326,0,326,SV-41132(VN3)/XR-65X90L/AZ1,1,326
BTV,FGL06,24192010,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101715611,MOUNTED PWB E-T-CON (65),RC1S3,1,326,1,326,0,326,SV-41132(VN3)/XR-65X90L/AZ1,1,326
BTV,FGL06,24181002,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504410301,TRAY (2L CBN),RC1S1,1,40,1,40,0,40,SV-41132(VN3)/XR-65X90L/TH8,1,40
BTV,FGL06,24181002,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504545101,"CELL, PROTECTOR (2L CBN)",RC1S1,1,40,1,40,0,40,SV-41132(VN3)/XR-65X90L/TH8,1,40
BTV,FGL06,24181002,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504926601,"CARTON, INDIVIDUAL (2L CBN)",RC1S1,1,40,1,40,0,40,SV-41132(VN3)/XR-65X90L/TH8,1,40
BTV,FGL06,24174007,507800,SONY CORPORATION,INJITILS,A5056057A,SPRO MODULE 23LS65_A,RC1S3,1,127,20,2540,0,2540,SV-41132(VN3)/XR-65X90L/VN3,1,127
BTV,FGL06,24174007,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101715511,LIQUID CRYSTAL ELEMENT(C65D07),RCGS1,1,127,1,127,0,127,SV-41132(VN3)/XR-65X90L/VN3,1,127
BTV,FGL06,24151009,080124,BANGI PLASTICS SDN BHD,INJIT,502459115,REAR COVER ASSY (2L LYX),RC1S1,1,400,1,400,0,400,SV-41141(PL1)/KD-65X80L/PL1,1,400
BTV,FGL06,24151009,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503478031,MOP SHEET (EPH 2L),RC1S1,1,400,1,400,0,400,SV-41141(PL1)/KD-65X80L/PL1,1,400
BTV,FGL06,24151009,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101714311,LIQUID CRYSTAL ELEMENT(B65QUB),RCGS1,1,400,1,400,0,400,SV-41141(PL1)/KD-65X80L/PL1,1,400
BTV,FGL06,24106026,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITIOP,504602701,REF.POL.ON POP (ERP 2L),RC1S1,1,688,1,688,0,688,P-MOD (YDDM065DCS01),1,688
BTV,FGL06,24106026,080140,TOKOPAK SDN BHD,OUTJIT,504555901,CUSH SIDE CTR PMOD(2L CBN),RC1S1,1,688,0.25,172,0,172,P-MOD (YDDM065DCS01),1,688
BTV,FGL06,24106026,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,504582201,"PALLET , PMOD (2L CBN)",RC1S1,1,688,0.0625,43,0,43,P-MOD (YDDM065DCS01),1,688
BTV,FGL06,24106026,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101716211,MOUNTED PWB E-T-CON (65),RC1S3,1,688,1,688,0,688,P-MOD (YDDM065DCS01),1,688
BTV,FGL06,23955014,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,504582011,"PILLAR, CORNER (L CBN)",RC1S1,1,192,0.25,48,0,48,P-MOD (YDDM065DGS01),1,192
BTV,FGL06,23875006,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503478031,MOP SHEET (EPH 2L),RC1S1,1,264,1,264,0,264,SV-41111(VN3)/KD-65X80L/UAF1,1,264
BTV,FGL06,23875006,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504473111,STAND R (L EPH2) A,RC1S1,1,264,1,264,0,264,SV-41111(VN3)/KD-65X80L/UAF1,1,264
BTV,FGL06,23874008,S80003,SONY TAIWAN LIMITED,INJITIOP,504447001,DIFFUSER PLATE (EPH 2L),RC1S1,1,406,1,406,0,406,SV-41111(VN3)/KD-65X80L/IA2,1,406
BTV,FGL06,23874008,080140,TOKOPAK SDN BHD,OUTJIT,503472801,"CUSHION, LOWER (2L RIS)",RC1S1,1,406,1,406,0,406,SV-41111(VN3)/KD-65X80L/IA2,1,406
BTV,FGL06,23874008,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,406,1,406,0,406,SV-41111(VN3)/KD-65X80L/IA2,1,406
BTV,FGL06,23874008,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101714311,LIQUID CRYSTAL ELEMENT(B65QUB),RCGS1,1,406,1,406,0,406,SV-41111(VN3)/KD-65X80L/IA2,1,406
BTV,FGL06,23867005,080124,BANGI PLASTICS SDN BHD,INJIT,502459115,REAR COVER ASSY (2L LYX),RC1S1,1,719,1,719,0,719,SV-41111(VN3)/KD-65X80L/AF1,1,719
BTV,FGL06,23867005,080140,TOKOPAK SDN BHD,OUTJIT,502400501,"CUSHION, SIDE (2L RIS)",RC1S1,1,719,2,1438,0,1438,SV-41111(VN3)/KD-65X80L/AF1,1,719
BTV,FGL06,23867005,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,719,1,719,0,719,SV-41111(VN3)/KD-65X80L/AF1,1,719
BTV,FGL06,23865003,080140,TOKOPAK SDN BHD,OUTJIT,500840902,"CUSHION, FRONT (2L BNN)",RC1S1,1,139,1,139,0,139,SV-41111(VN3)/KD-65X80L/MY1,1,139
BTV,FGL06,23865003,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504473111,STAND R (L EPH2) A,RC1S1,1,139,1,139,0,139,SV-41111(VN3)/KD-65X80L/MY1,1,139
BTV,FGL06,23864004,080124,BANGI PLASTICS SDN BHD,INJIT,502459115,REAR COVER ASSY (2L LYX),RC1S1,1,115,1,115,0,115,SV-41111(VN3)/KD-65X80L/TH8,1,115
BTV,FGL06,23864004,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503415001,BEZEL BT ASSY (2L EPH),RC1S1,1,115,1,115,0,115,SV-41111(VN3)/KD-65X80L/TH8,1,115
BTV,FGL06,23864004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502547201,CELL PROTECTOR (2L RIS),RC1S1,1,115,1,115,0,115,SV-41111(VN3)/KD-65X80L/TH8,1,115
BTV,FGL06,21720027,080140,TOKOPAK SDN BHD,OUTJIT,502149201,CUSHION LOWER (L PHN),RC1S1,1,30,1,30,0,30,SV-39443(AF1)/FW-55BZ30J/AF1,1,30
BTV,FGL06,21720027,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,30,1,30,0,30,SV-39443(AF1)/FW-55BZ30J/AF1,1,30
BTV,FGL06,21720027,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,100712421,LIQUID CRYSTAL ELEMENT(B550QUB,RCGS1,1,30,1,30,0,30,SV-39443(AF1)/FW-55BZ30J/AF1,1,30
BTV,FGL06,20581050,003010,KAWAGUCHI MFG. SDN BHD,INJIT,502349901,REAR COVER (L PHN) A,RC1S1,1,10,1,10,0,10,SV-39125(RU3)/KD-55X81J/RU3,1,10
BTV,FGL06,20581050,080140,TOKOPAK SDN BHD,OUTJIT,502149101,CUSHION UPPER (L PHN),RC1S1,1,10,1,10,0,10,SV-39125(RU3)/KD-55X81J/RU3,1,10
BTV,FGL06,20581050,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,10,1,10,0,10,SV-39125(RU3)/KD-55X81J/RU3,1,10
BTV,FGL06,20581050,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,10,1,10,0,10,SV-39125(RU3)/KD-55X81J/RU3,1,10
BTV,FGL06,20579034,080145,YH PRECISION (M) SDN BHD,INJIT,502552861,BACK CHASSIS ASSY (2L PHN),RC1S1,1,490,1,490,54,436,SV-39117(RU3)/KD-65X81J/RU3,1,490
BTV,FGL06,20579034,S80003,SONY TAIWAN LIMITED,INJITIOP,502541501,DIFFUSER PLATE (PHN 2L),RC1S1,1,490,1,490,0,490,SV-39117(RU3)/KD-65X81J/RU3,1,490
BTV,FGL06,20579034,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502158101,CUSHION LOWER (2L PHN),RC1S1,1,490,1,490,168,322,SV-39117(RU3)/KD-65X81J/RU3,1,490
BTV,FGL06,20579034,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,500840701,TRAY (2L BNN),RC1S1,1,490,1,490,240,250,SV-39117(RU3)/KD-65X81J/RU3,1,490
BTV,FGL06,20579034,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502774901,"CARTON, INDIVIDUAL (2L PHN)",RC1S1,1,490,1,490,240,250,SV-39117(RU3)/KD-65X81J/RU3,1,490
BTV,FGL08,24653001,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,504490501,REAR COVER (2L MLB) A,RC1S1,1,60,1,60,0,60,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504542901,"CUSHION, LOWER LR (2L MLB)",RC1S1,1,60,1,60,0,60,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504543101,"CUSHION,SIDE (2L MLB)",RC1S1,1,60,1,60,0,60,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504543301,TRAY (2L MLB),RC1S1,1,60,1,60,0,60,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,505136301,"CARTON, INDIVIDUAL (2L MLB)",RC1S1,1,60,1,60,0,60,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24175003,080140,TOKOPAK SDN BHD,OUTJIT,503530901,CUSHION UPPER (L SEP),RC1S1,1,50,1,50,0,50,SV-41167(HK5)/XR-55A80L/HK5,1,50
BTV,FGL08,24175003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,50,1,50,0,50,SV-41167(HK5)/XR-55A80L/HK5,1,50
BTV,FGL08,24175003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504926201,"CARTON, INDIVIDUAL (L SEP2)",RC1S1,1,50,1,50,0,50,SV-41167(HK5)/XR-55A80L/HK5,1,50
BTV,FGL08,24131005,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,94,1,94,0,94,SV-41125(VN3)/XR-55A80L/IA2,1,94
BTV,FGL08,24122003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504926201,"CARTON, INDIVIDUAL (L SEP2)",RC1S1,1,66,1,66,0,66,SV-41125(VN3)/XR-55A80L/TH8,1,66
BTV,FGL08,24101008,080140,TOKOPAK SDN BHD,OUTJIT,503530901,CUSHION UPPER (L SEP),RC1S1,1,104,1,104,0,104,SV-41125(VN3)/XR-55A80L/VN3,1,104
BTV,FGL08,24101008,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504926201,"CARTON, INDIVIDUAL (L SEP2)",RC1S1,1,104,1,104,0,104,SV-41125(VN3)/XR-55A80L/VN3,1,104
BTV,FGL08,24093018,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,503527501,CUSHION UPPER (2L SEP),RC1S1,1,688,1,688,88,600,SV-41320(J1)/XRJ-65A80L/J1,1,688
BTV,FGL08,23953033,080140,TOKOPAK SDN BHD,OUTJIT,503531001,CUSHION LOWER (L SEP),RC1S1,1,200,1,200,0,200,SV-41321(J1)/XRJ-55A80L/J1,1,200
BTV,FGL08,22778009,S85034,SSCS (M) SDN BHD,INJITIOP,503418702,"BEZEL, AL BTM (L DER)A",RC1S1,1,390,1,211,0,211,P-MOD(S55FF1)(SVC),180,390
BTV,FGL08,22776015,S85034,SSCS (M) SDN BHD,INJITI,503418801,"BEZEL, AL BTM (2L DER)A",RC1S1,1,360,1,360,0,360,P-MOD(S65FF1)(SVC),1,360
BTV,FGL12,24597001,S80003,SONY TAIWAN LIMITED,INJITIOP,504603101,DIFFUSER PLATE (ERP 3L),RC1S1,1,10,1,10,0,10,SV-41718(E33)/KD-75X85L/E33,1,10
BTV,FGL12,24590001,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504481501,BEZEL TP ASSY (4L CBN),RC1S1,1,5,1,5,0,5,SV-41128(VN3)/XR-85X90L/AZ1,1,5
BTV,FGL12,24590001,080140,TOKOPAK SDN BHD,OUTJIT,504567401,CUSHION SIDE (4L CBN),RC1S1,1,5,2,10,0,10,SV-41128(VN3)/XR-85X90L/AZ1,1,5
BTV,FGL12,24590001,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504567801,CELL PROTECTOR (4L CBN),RC1S1,1,5,1,5,0,5,SV-41128(VN3)/XR-85X90L/AZ1,1,5
BTV,FGL12,24590001,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44407201,"TOP BOARD, LYX 85"" (KF)",RC1S1,1,5,0.2,1,0,1,SV-41128(VN3)/XR-85X90L/AZ1,1,5
BTV,FGL12,24590001,108320,HON HAI PRECISION INDUSTRY CO,INJITILS,101668111,MOUNTED PWB LS BAR (CBN 4L),RC1S3,1,5,24,120,0,120,SV-41128(VN3)/XR-85X90L/AZ1,1,5
BTV,FGL12,24590001,108035,AUO CORPORATION_SCM RM,OCELLTCON,101717011,MOUNTED PWB E-T-CON (85),RC1S3,1,5,1,5,0,5,SV-41128(VN3)/XR-85X90L/AZ1,1,5
BTV,FGL12,24582003,080140,TOKOPAK SDN BHD,OUTJIT,504567201,CUSHION LOWER LR (4L CBN),RC1S1,1,10,1,10,0,10,SV-41128(VN3)/XR-85X90L/VN3,1,10
BTV,FGL12,24582003,080140,TOKOPAK SDN BHD,OUTJIT,504567401,CUSHION SIDE (4L CBN),RC1S1,1,10,2,20,0,20,SV-41128(VN3)/XR-85X90L/VN3,1,10
BTV,FGL12,24582003,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44405201,"PAPER PALLET, LYX 85""",RC1S1,1,10,0.2,2,0,2,SV-41128(VN3)/XR-85X90L/VN3,1,10
